Method,R_e,A@e,RA@e,max info loss,gini threshold,p value
SPH+CPI,9,0.75,2.6444444444444444,0.1,0.25,0.8
SPH+CPI,10,0.7766666666666666,2.8969957081545066,0.1,0.25,0.8
SPH+CPI,1,0.32,1.0,0.1,0.25,0.85
SPH+CPI,2,0.4466666666666666,1.2835820895522387,0.1,0.25,0.85
SPH+CPI,3,0.5266666666666666,1.5443037974683544,0.1,0.25,0.85
SPH+CPI,4,0.5966666666666667,1.832402234636872,0.1,0.25,0.85
SPH+CPI,5,0.65,2.0923076923076924,0.1,0.25,0.85
SPH+CPI,6,0.6733333333333333,2.227722772277228,0.1,0.25,0.85
SPH+CPI,7,0.7,2.4095238095238094,0.1,0.25,0.85
SPH+CPI,8,0.71,2.488262910798122,0.1,0.25,0.85
SPH+CPI,9,0.7266666666666667,2.6376146788990824,0.1,0.25,0.85
SPH+CPI,10,0.76,2.960526315789474,0.1,0.25,0.85
SPH+CPI,1,0.26,1.0,0.1,0.25,0.9
SPH+CPI,2,0.41,1.3658536585365857,0.1,0.25,0.9
SPH+CPI,3,0.4833333333333333,1.6137931034482758,0.1,0.25,0.9
SPH+CPI,4,0.5433333333333333,1.8773006134969328,0.1,0.25,0.9
SPH+CPI,5,0.6166666666666667,2.2486486486486488,0.1,0.25,0.9
SPH+CPI,6,0.68,2.5980392156862746,0.1,0.25,0.9
SPH+CPI,7,0.71,2.784037558685446,0.1,0.25,0.9
SPH+CPI,8,0.7233333333333334,2.880184331797235,0.1,0.25,0.9
SPH+CPI,9,0.75,3.097777777777778,0.1,0.25,0.9
SPH+CPI,10,0.7733333333333333,3.306034482758621,0.1,0.25,0.9
SPH+CPI,1,0.3433333333333333,1.0,0.1,0.3,0.7
SPH+CPI,2,0.4733333333333333,1.2746478873239435,0.1,0.3,0.7
SPH+CPI,3,0.5666666666666667,1.5588235294117647,0.1,0.3,0.7
SPH+CPI,4,0.6266666666666667,1.7925531914893618,0.1,0.3,0.7
SPH+CPI,5,0.6633333333333333,1.969849246231156,0.1,0.3,0.7
SPH+CPI,6,0.6966666666666667,2.1626794258373208,0.1,0.3,0.7
SPH+CPI,7,0.7266666666666667,2.3623853211009176,0.1,0.3,0.7
SPH+CPI,8,0.7466666666666667,2.513392857142857,0.1,0.3,0.7
SPH+CPI,9,0.76,2.6271929824561404,0.1,0.3,0.7
SPH+CPI,10,0.7733333333333333,2.7543103448275863,0.1,0.3,0.7
SPH+CPI,1,0.3266666666666666,1.0,0.1,0.3,0.75
SPH+CPI,2,0.4833333333333333,1.3241379310344827,0.1,0.3,0.75
SPH+CPI,3,0.5533333333333333,1.536144578313253,0.1,0.3,0.75
SPH+CPI,4,0.62,1.8010752688172045,0.1,0.3,0.75
SPH+CPI,5,0.6666666666666666,2.025,0.1,0.3,0.75
SPH+CPI,6,0.6866666666666666,2.1407766990291264,0.1,0.3,0.75
SPH+CPI,7,0.7133333333333334,2.322429906542056,0.1,0.3,0.75
SPH+CPI,8,0.7333333333333333,2.477272727272727,0.1,0.3,0.75
SPH+CPI,9,0.7466666666666667,2.59375,0.1,0.3,0.75
SPH+CPI,10,0.77,2.8181818181818183,0.1,0.3,0.75
SPH+CPI,1,0.35,1.0,0.1,0.3,0.8
SPH+CPI,2,0.4766666666666667,1.2657342657342658,0.1,0.3,0.8
SPH+CPI,3,0.5666666666666667,1.5411764705882354,0.1,0.3,0.8
SPH+CPI,4,0.6066666666666667,1.7032967032967032,0.1,0.3,0.8
SPH+CPI,5,0.6466666666666666,1.907216494845361,0.1,0.3,0.8
SPH+CPI,6,0.6833333333333333,2.126829268292683,0.1,0.3,0.8
SPH+CPI,7,0.7166666666666667,2.353488372093023,0.1,0.3,0.8
SPH+CPI,8,0.7266666666666667,2.4311926605504586,0.1,0.3,0.8
SPH+CPI,9,0.75,2.6355555555555554,0.1,0.3,0.8
SPH+CPI,10,0.7766666666666666,2.888412017167382,0.1,0.3,0.8
SPH+CPI,1,0.3266666666666666,1.0,0.1,0.3,0.85
SPH+CPI,2,0.4466666666666666,1.2686567164179106,0.1,0.3,0.85
SPH+CPI,3,0.5266666666666666,1.5316455696202531,0.1,0.3,0.85
SPH+CPI,4,0.5966666666666667,1.8212290502793296,0.1,0.3,0.85
SPH+CPI,5,0.65,2.082051282051282,0.1,0.3,0.85
SPH+CPI,6,0.6733333333333333,2.217821782178218,0.1,0.3,0.85
SPH+CPI,7,0.7,2.4,0.1,0.3,0.85
SPH+CPI,8,0.71,2.4788732394366195,0.1,0.3,0.85
SPH+CPI,9,0.7266666666666667,2.628440366972477,0.1,0.3,0.85
SPH+CPI,10,0.76,2.951754385964912,0.1,0.3,0.85
SPH+CPI,1,0.2666666666666666,1.0,0.1,0.3,0.9
SPH+CPI,2,0.41,1.3495934959349594,0.1,0.3,0.9
SPH+CPI,3,0.4833333333333333,1.6,0.1,0.3,0.9
SPH+CPI,4,0.5433333333333333,1.8650306748466257,0.1,0.3,0.9
SPH+CPI,5,0.6166666666666667,2.2378378378378376,0.1,0.3,0.9
SPH+CPI,6,0.68,2.588235294117647,0.1,0.3,0.9
SPH+CPI,7,0.71,2.7746478873239435,0.1,0.3,0.9
SPH+CPI,8,0.7233333333333334,2.870967741935484,0.1,0.3,0.9
SPH+CPI,9,0.75,3.088888888888889,0.1,0.3,0.9
SPH+CPI,10,0.7733333333333333,3.2974137931034484,0.1,0.3,0.9
SPH+CPI,1,0.3433333333333333,1.0,0.1,0.35,0.7
SPH+CPI,2,0.48,1.2847222222222223,0.1,0.35,0.7
SPH+CPI,3,0.5666666666666667,1.5470588235294118,0.1,0.35,0.7
SPH+CPI,4,0.6233333333333333,1.7700534759358288,0.1,0.35,0.7
SPH+CPI,5,0.66,1.9494949494949487,0.1,0.35,0.7
SPH+CPI,6,0.6933333333333334,2.144230769230769,0.1,0.35,0.7
SPH+CPI,7,0.7233333333333334,2.345622119815668,0.1,0.35,0.7
SPH+CPI,8,0.7533333333333333,2.570796460176992,0.1,0.35,0.7
SPH+CPI,9,0.7733333333333333,2.737068965517241,0.1,0.35,0.7
SPH+CPI,10,0.7866666666666666,2.860169491525424,0.1,0.35,0.7
SPH+CPI,1,0.3366666666666666,1.0,0.1,0.35,0.75
SPH+CPI,2,0.49,1.3129251700680271,0.1,0.35,0.75
SPH+CPI,3,0.5566666666666666,1.5149700598802396,0.1,0.35,0.75
SPH+CPI,4,0.6266666666666667,1.7925531914893618,0.1,0.35,0.75
SPH+CPI,5,0.6666666666666666,1.985,0.1,0.35,0.75
SPH+CPI,6,0.69,2.1207729468599035,0.1,0.35,0.75
SPH+CPI,7,0.7133333333333334,2.2803738317757007,0.1,0.35,0.75
SPH+CPI,8,0.7366666666666667,2.4615384615384617,0.1,0.35,0.75
SPH+CPI,9,0.76,2.662280701754386,0.1,0.35,0.75
SPH+CPI,10,0.7866666666666666,2.9110169491525424,0.1,0.35,0.75
SPH+CPI,1,0.3633333333333333,1.0,0.1,0.35,0.8
SPH+CPI,2,0.4966666666666666,1.2684563758389262,0.1,0.35,0.8
SPH+CPI,3,0.58,1.5172413793103448,0.1,0.35,0.8
SPH+CPI,4,0.62,1.6774193548387095,0.1,0.35,0.8
SPH+CPI,5,0.66,1.878787878787879,0.1,0.35,0.8
SPH+CPI,6,0.7,2.1142857142857143,0.1,0.35,0.8
SPH+CPI,7,0.73,2.315068493150685,0.1,0.35,0.8
SPH+CPI,8,0.75,2.466666666666667,0.1,0.35,0.8
SPH+CPI,9,0.7766666666666666,2.69098712446352,0.1,0.35,0.8
SPH+CPI,10,0.8033333333333333,2.933609958506224,0.1,0.35,0.8
SPH+CPI,1,0.34,1.0,0.1,0.35,0.85
SPH+CPI,2,0.4666666666666667,1.2714285714285714,0.1,0.35,0.85
SPH+CPI,3,0.54,1.5061728395061729,0.1,0.35,0.85
SPH+CPI,4,0.61,1.7923497267759565,0.1,0.35,0.85
SPH+CPI,5,0.6633333333333333,2.050251256281407,0.1,0.35,0.85
SPH+CPI,6,0.69,2.2028985507246377,0.1,0.35,0.85
SPH+CPI,7,0.7133333333333334,2.3598130841121496,0.1,0.35,0.85
SPH+CPI,8,0.7333333333333333,2.513636363636364,0.1,0.35,0.85
SPH+CPI,9,0.7533333333333333,2.685840707964602,0.1,0.35,0.85
SPH+CPI,10,0.7866666666666666,2.9957627118644066,0.1,0.35,0.85
SPH+CPI,1,0.2866666666666667,1.0,0.1,0.35,0.9
SPH+CPI,2,0.4366666666666666,1.3435114503816794,0.1,0.35,0.9
SPH+CPI,3,0.5066666666666667,1.5723684210526316,0.1,0.35,0.9
SPH+CPI,4,0.57,1.8421052631578947,0.1,0.35,0.9
SPH+CPI,5,0.6333333333333333,2.1578947368421053,0.1,0.35,0.9
SPH+CPI,6,0.68,2.42156862745098,0.1,0.35,0.9
SPH+CPI,7,0.71,2.615023474178404,0.1,0.35,0.9
SPH+CPI,8,0.73,2.7625570776255706,0.1,0.35,0.9
SPH+CPI,9,0.76,3.008771929824561,0.1,0.35,0.9
SPH+CPI,10,0.7866666666666666,3.2457627118644066,0.1,0.35,0.9
SPH+CPI,1,0.3433333333333333,1.0,0.1,0.4,0.7
SPH+CPI,2,0.48,1.2847222222222223,0.1,0.4,0.7
SPH+CPI,3,0.5666666666666667,1.5470588235294118,0.1,0.4,0.7
SPH+CPI,4,0.6233333333333333,1.7700534759358288,0.1,0.4,0.7
SPH+CPI,5,0.66,1.9494949494949487,0.1,0.4,0.7
SPH+CPI,6,0.6933333333333334,2.144230769230769,0.1,0.4,0.7
SPH+CPI,7,0.7233333333333334,2.345622119815668,0.1,0.4,0.7
SPH+CPI,8,0.7533333333333333,2.570796460176992,0.1,0.4,0.7
SPH+CPI,9,0.7733333333333333,2.737068965517241,0.1,0.4,0.7
SPH+CPI,10,0.7866666666666666,2.860169491525424,0.1,0.4,0.7
SPH+CPI,1,0.3366666666666666,1.0,0.1,0.4,0.75
SPH+CPI,2,0.49,1.3129251700680271,0.1,0.4,0.75
SPH+CPI,3,0.5566666666666666,1.5149700598802396,0.1,0.4,0.75
