Method,R_e,A@e,RA@e,max info loss,gini threshold,p value
SPH+CPI,3,0.5933333333333334,1.4887640449438202,0.1,0.35,0.8
SPH+CPI,4,0.64,1.671875,0.1,0.35,0.8
SPH+CPI,5,0.68,1.8676470588235288,0.1,0.35,0.8
SPH+CPI,6,0.7,1.9857142857142849,0.1,0.35,0.8
SPH+CPI,7,0.7366666666666667,2.235294117647059,0.1,0.35,0.8
SPH+CPI,8,0.7633333333333333,2.436681222707424,0.1,0.35,0.8
SPH+CPI,9,0.7866666666666666,2.6313559322033897,0.1,0.35,0.8
SPH+CPI,10,0.7966666666666666,2.7238493723849366,0.1,0.35,0.8
SPH+CPI,1,0.3466666666666667,1.0,0.1,0.35,0.85
SPH+CPI,2,0.49,1.2925170068027212,0.1,0.35,0.85
SPH+CPI,3,0.5733333333333334,1.5406976744186047,0.1,0.35,0.85
SPH+CPI,4,0.6333333333333333,1.7736842105263158,0.1,0.35,0.85
SPH+CPI,5,0.67,1.9502487562189053,0.1,0.35,0.85
SPH+CPI,6,0.6966666666666667,2.1052631578947367,0.1,0.35,0.85
SPH+CPI,7,0.73,2.3287671232876708,0.1,0.35,0.85
SPH+CPI,8,0.7466666666666667,2.455357142857143,0.1,0.35,0.85
SPH+CPI,9,0.7666666666666667,2.6260869565217395,0.1,0.35,0.85
SPH+CPI,10,0.7766666666666666,2.721030042918455,0.1,0.35,0.85
SPH+CPI,1,0.2933333333333333,1.0,0.1,0.35,0.9
SPH+CPI,2,0.44,1.3333333333333333,0.1,0.35,0.9
SPH+CPI,3,0.55,1.6666666666666667,0.1,0.35,0.9
SPH+CPI,4,0.6333333333333333,1.973684210526316,0.1,0.35,0.9
SPH+CPI,5,0.6633333333333333,2.110552763819096,0.1,0.35,0.9
SPH+CPI,6,0.6966666666666667,2.2966507177033493,0.1,0.35,0.9
SPH+CPI,7,0.7366666666666667,2.5520361990950224,0.1,0.35,0.9
SPH+CPI,8,0.75,2.648888888888889,0.1,0.35,0.9
SPH+CPI,9,0.77,2.813852813852814,0.1,0.35,0.9
SPH+CPI,10,0.7866666666666666,2.9661016949152543,0.1,0.35,0.9
SPH+CPI,1,0.36,1.0,0.1,0.4,0.7
SPH+CPI,2,0.5,1.28,0.1,0.4,0.7
SPH+CPI,3,0.6,1.5666666666666669,0.1,0.4,0.7
SPH+CPI,4,0.67,1.82089552238806,0.1,0.4,0.7
SPH+CPI,5,0.6966666666666667,1.942583732057416,0.1,0.4,0.7
SPH+CPI,6,0.72,2.074074074074074,0.1,0.4,0.7
SPH+CPI,7,0.75,2.271111111111112,0.1,0.4,0.7
SPH+CPI,8,0.7766666666666666,2.467811158798283,0.1,0.4,0.7
SPH+CPI,9,0.7933333333333333,2.6050420168067228,0.1,0.4,0.7
SPH+CPI,10,0.81,2.757201646090535,0.1,0.4,0.7
SPH+CPI,1,0.3566666666666667,1.0,0.1,0.4,0.75
SPH+CPI,2,0.51,1.300653594771242,0.1,0.4,0.75
SPH+CPI,3,0.6066666666666667,1.5714285714285714,0.1,0.4,0.75
SPH+CPI,4,0.6733333333333333,1.811881188118812,0.1,0.4,0.75
SPH+CPI,5,0.69,1.8888888888888888,0.1,0.4,0.75
SPH+CPI,6,0.7066666666666667,1.9858490566037736,0.1,0.4,0.75
SPH+CPI,7,0.75,2.275555555555556,0.1,0.4,0.75
SPH+CPI,8,0.7766666666666666,2.4721030042918457,0.1,0.4,0.75
SPH+CPI,9,0.7933333333333333,2.609243697478992,0.1,0.4,0.75
SPH+CPI,10,0.8066666666666666,2.731404958677686,0.1,0.4,0.75
SPH+CPI,1,0.3733333333333333,1.0,0.1,0.4,0.8
SPH+CPI,2,0.51,1.2679738562091505,0.1,0.4,0.8
SPH+CPI,3,0.5966666666666667,1.5195530726256985,0.1,0.4,0.8
SPH+CPI,4,0.66,1.7575757575757576,0.1,0.4,0.8
SPH+CPI,5,0.6933333333333334,1.9134615384615383,0.1,0.4,0.8
