Method,R_e,A@e,RA@e,max info loss,gini threshold,p value
SPH+CPI,1,0.2333333333333333,1.0,0.15,0.25,0.8
SPH+CPI,2,0.3566666666666667,1.5457943925233646,0.15,0.25,0.8
SPH+CPI,3,0.4466666666666666,1.8791044776119403,0.15,0.25,0.8
SPH+CPI,4,0.5066666666666667,2.153947368421053,0.15,0.25,0.8
SPH+CPI,5,0.55,2.393939393939394,0.15,0.25,0.8
SPH+CPI,6,0.5833333333333334,2.611428571428572,0.15,0.25,0.8
SPH+CPI,7,0.6,2.738888888888889,0.15,0.25,0.8
SPH+CPI,8,0.6133333333333333,2.857608695652174,0.15,0.25,0.8
SPH+CPI,9,0.6366666666666667,3.0900523560209425,0.15,0.25,0.8
SPH+CPI,10,0.6533333333333333,3.271428571428572,0.15,0.25,0.8
SPH+CPI,1,0.22,1.0,0.15,0.25,0.85
SPH+CPI,2,0.3566666666666667,1.6831775700934584,0.15,0.25,0.85
SPH+CPI,3,0.4466666666666666,2.008955223880597,0.15,0.25,0.85
SPH+CPI,4,0.5066666666666667,2.280263157894737,0.15,0.25,0.85
SPH+CPI,5,0.55,2.5181818181818185,0.15,0.25,0.85
SPH+CPI,6,0.58,2.713793103448276,0.15,0.25,0.85
SPH+CPI,7,0.5933333333333334,2.81685393258427,0.15,0.25,0.85
SPH+CPI,8,0.6033333333333334,2.9077348066298345,0.15,0.25,0.85
SPH+CPI,9,0.62,3.0795698924731187,0.15,0.25,0.85
SPH+CPI,10,0.64,3.3052083333333333,0.15,0.25,0.85
SPH+CPI,1,0.2233333333333333,1.0,0.15,0.25,0.9
SPH+CPI,2,0.3366666666666666,1.5366336633663369,0.15,0.25,0.9
SPH+CPI,3,0.44,1.927272727272728,0.15,0.25,0.9
SPH+CPI,4,0.51,2.23921568627451,0.15,0.25,0.9
SPH+CPI,5,0.56,2.503571428571429,0.15,0.25,0.9
SPH+CPI,6,0.5933333333333334,2.71123595505618,0.15,0.25,0.9
SPH+CPI,7,0.6033333333333334,2.7856353591160223,0.15,0.25,0.9
SPH+CPI,8,0.6166666666666667,2.9027027027027024,0.15,0.25,0.9
SPH+CPI,9,0.63,3.035978835978836,0.15,0.25,0.9
SPH+CPI,10,0.65,3.2564102564102564,0.15,0.25,0.9
SPH+CPI,1,0.2333333333333333,1.0,0.15,0.3,0.7
SPH+CPI,2,0.3533333333333333,1.5396226415094345,0.15,0.3,0.7
SPH+CPI,3,0.45,1.8962962962962964,0.15,0.3,0.7
SPH+CPI,4,0.51,2.1673202614379083,0.15,0.3,0.7
SPH+CPI,5,0.5466666666666666,2.370731707317073,0.15,0.3,0.7
SPH+CPI,6,0.5866666666666667,2.631818181818182,0.15,0.3,0.7
SPH+CPI,7,0.6,2.7333333333333334,0.15,0.3,0.7
SPH+CPI,8,0.6133333333333333,2.8521739130434782,0.15,0.3,0.7
SPH+CPI,9,0.6366666666666667,3.084816753926702,0.15,0.3,0.7
SPH+CPI,10,0.6533333333333333,3.266326530612245,0.15,0.3,0.7
SPH+CPI,1,0.2333333333333333,1.0,0.15,0.3,0.75
SPH+CPI,2,0.3533333333333333,1.5396226415094345,0.15,0.3,0.75
SPH+CPI,3,0.4466666666666666,1.8865671641791049,0.15,0.3,0.75
SPH+CPI,4,0.51,2.173856209150327,0.15,0.3,0.75
SPH+CPI,5,0.5466666666666666,2.376829268292683,0.15,0.3,0.75
SPH+CPI,6,0.5833333333333334,2.617142857142857,0.15,0.3,0.75
SPH+CPI,7,0.6,2.7444444444444445,0.15,0.3,0.75
SPH+CPI,8,0.6133333333333333,2.86304347826087,0.15,0.3,0.75
SPH+CPI,9,0.6366666666666667,3.095287958115184,0.15,0.3,0.75
SPH+CPI,10,0.6533333333333333,3.276530612244898,0.15,0.3,0.75
SPH+CPI,1,0.2333333333333333,1.0,0.15,0.3,0.8
SPH+CPI,2,0.3533333333333333,1.5396226415094345,0.15,0.3,0.8
SPH+CPI,3,0.4466666666666666,1.8865671641791049,0.15,0.3,0.8
SPH+CPI,4,0.51,2.173856209150327,0.15,0.3,0.8
SPH+CPI,5,0.5466666666666666,2.376829268292683,0.15,0.3,0.8
SPH+CPI,6,0.5833333333333334,2.617142857142857,0.15,0.3,0.8
SPH+CPI,7,0.6,2.7444444444444445,0.15,0.3,0.8
SPH+CPI,8,0.6133333333333333,2.86304347826087,0.15,0.3,0.8
SPH+CPI,9,0.6366666666666667,3.095287958115184,0.15,0.3,0.8
SPH+CPI,10,0.6533333333333333,3.276530612244898,0.15,0.3,0.8
SPH+CPI,1,0.22,1.0,0.15,0.3,0.85
SPH+CPI,2,0.3533333333333333,1.677358490566038,0.15,0.3,0.85
SPH+CPI,3,0.4466666666666666,2.0164179104477613,0.15,0.3,0.85
SPH+CPI,4,0.51,2.3000000000000003,0.15,0.3,0.85
SPH+CPI,5,0.5466666666666666,2.501219512195122,0.15,0.3,0.85
SPH+CPI,6,0.58,2.719540229885058,0.15,0.3,0.85
SPH+CPI,7,0.5933333333333334,2.8224719101123603,0.15,0.3,0.85
SPH+CPI,8,0.6033333333333334,2.9132596685082874,0.15,0.3,0.85
SPH+CPI,9,0.62,3.08494623655914,0.15,0.3,0.85
SPH+CPI,10,0.64,3.310416666666667,0.15,0.3,0.85
SPH+CPI,1,0.2233333333333333,1.0,0.15,0.3,0.9
SPH+CPI,2,0.3366666666666666,1.5366336633663369,0.15,0.3,0.9
SPH+CPI,3,0.44,1.927272727272728,0.15,0.3,0.9
SPH+CPI,4,0.51,2.23921568627451,0.15,0.3,0.9
SPH+CPI,5,0.5566666666666666,2.487425149700599,0.15,0.3,0.9
SPH+CPI,6,0.5933333333333334,2.7168539325842698,0.15,0.3,0.9
SPH+CPI,7,0.6033333333333334,2.7911602209944752,0.15,0.3,0.9
SPH+CPI,8,0.6166666666666667,2.908108108108108,0.15,0.3,0.9
SPH+CPI,9,0.63,3.0412698412698416,0.15,0.3,0.9
SPH+CPI,10,0.65,3.261538461538461,0.15,0.3,0.9
SPH+CPI,1,0.2333333333333333,1.0,0.15,0.35,0.7
SPH+CPI,2,0.3533333333333333,1.5396226415094345,0.15,0.35,0.7
SPH+CPI,3,0.45,1.8962962962962964,0.15,0.35,0.7
SPH+CPI,4,0.51,2.1673202614379083,0.15,0.35,0.7
SPH+CPI,5,0.5466666666666666,2.370731707317073,0.15,0.35,0.7
SPH+CPI,6,0.5866666666666667,2.631818181818182,0.15,0.35,0.7
SPH+CPI,7,0.6,2.7333333333333334,0.15,0.35,0.7
SPH+CPI,8,0.6133333333333333,2.8521739130434782,0.15,0.35,0.7
SPH+CPI,9,0.6366666666666667,3.084816753926702,0.15,0.35,0.7
SPH+CPI,10,0.6533333333333333,3.266326530612245,0.15,0.35,0.7
SPH+CPI,1,0.2333333333333333,1.0,0.15,0.35,0.75
SPH+CPI,2,0.3533333333333333,1.5396226415094345,0.15,0.35,0.75
SPH+CPI,3,0.4466666666666666,1.8865671641791049,0.15,0.35,0.75
SPH+CPI,4,0.51,2.173856209150327,0.15,0.35,0.75
SPH+CPI,5,0.5466666666666666,2.376829268292683,0.15,0.35,0.75
SPH+CPI,6,0.5833333333333334,2.617142857142857,0.15,0.35,0.75
SPH+CPI,7,0.6,2.7444444444444445,0.15,0.35,0.75
SPH+CPI,8,0.6133333333333333,2.86304347826087,0.15,0.35,0.75
SPH+CPI,9,0.6366666666666667,3.095287958115184,0.15,0.35,0.75
SPH+CPI,10,0.6533333333333333,3.276530612244898,0.15,0.35,0.75
SPH+CPI,1,0.2333333333333333,1.0,0.15,0.35,0.8
SPH+CPI,2,0.3533333333333333,1.5396226415094345,0.15,0.35,0.8
SPH+CPI,3,0.4466666666666666,1.8865671641791049,0.15,0.35,0.8
SPH+CPI,4,0.51,2.173856209150327,0.15,0.35,0.8
SPH+CPI,5,0.5466666666666666,2.376829268292683,0.15,0.35,0.8
SPH+CPI,6,0.5833333333333334,2.617142857142857,0.15,0.35,0.8
SPH+CPI,7,0.6,2.7444444444444445,0.15,0.35,0.8
SPH+CPI,8,0.6133333333333333,2.86304347826087,0.15,0.35,0.8
SPH+CPI,9,0.6366666666666667,3.095287958115184,0.15,0.35,0.8
SPH+CPI,10,0.6533333333333333,3.276530612244898,0.15,0.35,0.8
SPH+CPI,1,0.22,1.0,0.15,0.35,0.85
SPH+CPI,2,0.3533333333333333,1.677358490566038,0.15,0.35,0.85
SPH+CPI,3,0.4466666666666666,2.0164179104477613,0.15,0.35,0.85
SPH+CPI,4,0.51,2.3000000000000003,0.15,0.35,0.85
SPH+CPI,5,0.5466666666666666,2.501219512195122,0.15,0.35,0.85
SPH+CPI,6,0.58,2.719540229885058,0.15,0.35,0.85
SPH+CPI,7,0.5933333333333334,2.8224719101123603,0.15,0.35,0.85
SPH+CPI,8,0.6033333333333334,2.9132596685082874,0.15,0.35,0.85
SPH+CPI,9,0.62,3.08494623655914,0.15,0.35,0.85
SPH+CPI,10,0.64,3.310416666666667,0.15,0.35,0.85
SPH+CPI,1,0.2233333333333333,1.0,0.15,0.35,0.9
SPH+CPI,2,0.3366666666666666,1.5366336633663369,0.15,0.35,0.9
SPH+CPI,3,0.44,1.927272727272728,0.15,0.35,0.9
SPH+CPI,4,0.51,2.23921568627451,0.15,0.35,0.9
SPH+CPI,5,0.5566666666666666,2.487425149700599,0.15,0.35,0.9
SPH+CPI,6,0.5933333333333334,2.7168539325842698,0.15,0.35,0.9
SPH+CPI,7,0.6033333333333334,2.7911602209944752,0.15,0.35,0.9
SPH+CPI,8,0.6166666666666667,2.908108108108108,0.15,0.35,0.9
SPH+CPI,9,0.63,3.0412698412698416,0.15,0.35,0.9
SPH+CPI,10,0.65,3.261538461538461,0.15,0.35,0.9
SPH+CPI,1,0.2333333333333333,1.0,0.15,0.4,0.7
SPH+CPI,2,0.3533333333333333,1.5396226415094345,0.15,0.4,0.7
SPH+CPI,3,0.45,1.8962962962962964,0.15,0.4,0.7
SPH+CPI,4,0.51,2.1673202614379083,0.15,0.4,0.7
SPH+CPI,5,0.5466666666666666,2.370731707317073,0.15,0.4,0.7
SPH+CPI,6,0.5866666666666667,2.631818181818182,0.15,0.4,0.7
SPH+CPI,7,0.6,2.7333333333333334,0.15,0.4,0.7
SPH+CPI,8,0.6133333333333333,2.8521739130434782,0.15,0.4,0.7
SPH+CPI,9,0.6366666666666667,3.084816753926702,0.15,0.4,0.7
SPH+CPI,10,0.6533333333333333,3.266326530612245,0.15,0.4,0.7
SPH+CPI,1,0.2333333333333333,1.0,0.15,0.4,0.75
SPH+CPI,2,0.3533333333333333,1.5396226415094345,0.15,0.4,0.75
SPH+CPI,3,0.4466666666666666,1.8865671641791049,0.15,0.4,0.75
SPH+CPI,4,0.51,2.173856209150327,0.15,0.4,0.75
SPH+CPI,5,0.5466666666666666,2.376829268292683,0.15,0.4,0.75
SPH+CPI,6,0.5833333333333334,2.617142857142857,0.15,0.4,0.75
SPH+CPI,7,0.6,2.7444444444444445,0.15,0.4,0.75
SPH+CPI,8,0.6133333333333333,2.86304347826087,0.15,0.4,0.75
SPH+CPI,9,0.6366666666666667,3.095287958115184,0.15,0.4,0.75
SPH+CPI,10,0.6533333333333333,3.276530612244898,0.15,0.4,0.75
SPH+CPI,1,0.2333333333333333,1.0,0.15,0.4,0.8
SPH+CPI,2,0.3533333333333333,1.5396226415094345,0.15,0.4,0.8
SPH+CPI,3,0.4466666666666666,1.8865671641791049,0.15,0.4,0.8
SPH+CPI,4,0.51,2.173856209150327,0.15,0.4,0.8
SPH+CPI,5,0.5466666666666666,2.376829268292683,0.15,0.4,0.8
SPH+CPI,6,0.5833333333333334,2.617142857142857,0.15,0.4,0.8
SPH+CPI,7,0.6,2.7444444444444445,0.15,0.4,0.8
SPH+CPI,8,0.6133333333333333,2.86304347826087,0.15,0.4,0.8
SPH+CPI,9,0.6366666666666667,3.095287958115184,0.15,0.4,0.8
SPH+CPI,10,0.6533333333333333,3.276530612244898,0.15,0.4,0.8
SPH+CPI,1,0.22,1.0,0.15,0.4,0.85
SPH+CPI,2,0.3533333333333333,1.677358490566038,0.15,0.4,0.85
SPH+CPI,3,0.4466666666666666,2.0164179104477613,0.15,0.4,0.85
SPH+CPI,4,0.51,2.3000000000000003,0.15,0.4,0.85
SPH+CPI,5,0.5466666666666666,2.501219512195122,0.15,0.4,0.85
SPH+CPI,6,0.58,2.719540229885058,0.15,0.4,0.85
SPH+CPI,7,0.5933333333333334,2.8224719101123603,0.15,0.4,0.85
SPH+CPI,8,0.6033333333333334,2.9132596685082874,0.15,0.4,0.85
SPH+CPI,9,0.62,3.08494623655914,0.15,0.4,0.85
SPH+CPI,10,0.64,3.310416666666667,0.15,0.4,0.85
SPH+CPI,1,0.2233333333333333,1.0,0.15,0.4,0.9
SPH+CPI,2,0.3366666666666666,1.5366336633663369,0.15,0.4,0.9
SPH+CPI,3,0.44,1.927272727272728,0.15,0.4,0.9
SPH+CPI,4,0.51,2.23921568627451,0.15,0.4,0.9
SPH+CPI,5,0.5566666666666666,2.487425149700599,0.15,0.4,0.9
SPH+CPI,6,0.5933333333333334,2.7168539325842698,0.15,0.4,0.9
SPH+CPI,7,0.6033333333333334,2.7911602209944752,0.15,0.4,0.9
SPH+CPI,8,0.6166666666666667,2.908108108108108,0.15,0.4,0.9
SPH+CPI,9,0.63,3.0412698412698416,0.15,0.4,0.9
SPH+CPI,10,0.65,3.261538461538461,0.15,0.4,0.9
SPH+CPI,1,0.2333333333333333,1.0,0.2,0.2,0.7
SPH+CPI,2,0.34,1.5137254901960786,0.2,0.2,0.7
SPH+CPI,3,0.45,1.9259259259259265,0.2,0.2,0.7
SPH+CPI,4,0.4933333333333333,2.125675675675676,0.2,0.2,0.7
SPH+CPI,5,0.5366666666666666,2.373913043478261,0.2,0.2,0.7
SPH+CPI,6,0.5733333333333334,2.6186046511627907,0.2,0.2,0.7
SPH+CPI,7,0.5866666666666667,2.722727272727273,0.2,0.2,0.7
SPH+CPI,8,0.6166666666666667,2.9891891891891893,0.2,0.2,0.7
SPH+CPI,9,0.6333333333333333,3.1526315789473687,0.2,0.2,0.7
SPH+CPI,10,0.6433333333333333,3.262176165803109,0.2,0.2,0.7
SPH+CPI,1,0.2333333333333333,1.0,0.2,0.2,0.75
SPH+CPI,2,0.3433333333333333,1.5203883495145634,0.2,0.2,0.75
SPH+CPI,3,0.4433333333333333,1.899248120300752,0.2,0.2,0.75
SPH+CPI,4,0.49,2.118367346938776,0.2,0.2,0.75
SPH+CPI,5,0.5433333333333333,2.4208588957055213,0.2,0.2,0.75
SPH+CPI,6,0.5733333333333334,2.6186046511627907,0.2,0.2,0.75
SPH+CPI,7,0.59,2.748022598870057,0.2,0.2,0.75
SPH+CPI,8,0.6166666666666667,2.9837837837837844,0.2,0.2,0.75
SPH+CPI,9,0.6333333333333333,3.147368421052632,0.2,0.2,0.75
SPH+CPI,10,0.6433333333333333,3.25699481865285,0.2,0.2,0.75
SPH+CPI,1,0.2333333333333333,1.0,0.2,0.2,0.8
SPH+CPI,2,0.3433333333333333,1.5203883495145634,0.2,0.2,0.8
SPH+CPI,3,0.4466666666666666,1.908955223880597,0.2,0.2,0.8
SPH+CPI,4,0.4933333333333333,2.125675675675676,0.2,0.2,0.8
SPH+CPI,5,0.5433333333333333,2.408588957055215,0.2,0.2,0.8
SPH+CPI,6,0.5766666666666667,2.6277456647398845,0.2,0.2,0.8
SPH+CPI,7,0.5933333333333334,2.756179775280899,0.2,0.2,0.8
SPH+CPI,8,0.6166666666666667,2.9621621621621625,0.2,0.2,0.8
SPH+CPI,9,0.6366666666666667,3.158115183246073,0.2,0.2,0.8
SPH+CPI,10,0.65,3.3025641025641024,0.2,0.2,0.8
SPH+CPI,1,0.22,1.0,0.2,0.2,0.85
SPH+CPI,2,0.3433333333333333,1.559223300970874,0.2,0.2,0.85
SPH+CPI,3,0.4466666666666666,1.938805970149254,0.2,0.2,0.85
SPH+CPI,4,0.4933333333333333,2.1527027027027024,0.2,0.2,0.85
SPH+CPI,5,0.5433333333333333,2.4331288343558284,0.2,0.2,0.85
SPH+CPI,6,0.5733333333333334,2.630232558139535,0.2,0.2,0.85
SPH+CPI,7,0.5866666666666667,2.7340909090909093,0.2,0.2,0.85
SPH+CPI,8,0.6066666666666667,2.9142857142857146,0.2,0.2,0.85
SPH+CPI,9,0.62,3.049462365591398,0.2,0.2,0.85
SPH+CPI,10,0.6366666666666667,3.236649214659686,0.2,0.2,0.85
SPH+CPI,1,0.2233333333333333,1.0,0.2,0.2,0.9
SPH+CPI,2,0.3233333333333333,1.509278350515464,0.2,0.2,0.9
SPH+CPI,3,0.4333333333333333,1.938461538461539,0.2,0.2,0.9
SPH+CPI,4,0.5033333333333333,2.252980132450331,0.2,0.2,0.9
SPH+CPI,5,0.5533333333333333,2.519277108433735,0.2,0.2,0.9
SPH+CPI,6,0.59,2.748022598870057,0.2,0.2,0.9
SPH+CPI,7,0.6,2.8222222222222224,0.2,0.2,0.9
SPH+CPI,8,0.62,2.995698924731183,0.2,0.2,0.9
SPH+CPI,9,0.63,3.094179894179894,0.2,0.2,0.9
SPH+CPI,10,0.6466666666666666,3.2773195876288663,0.2,0.2,0.9
SPH+CPI,1,0.23,1.0,0.2,0.25,0.7
SPH+CPI,2,0.3566666666666667,1.6551401869158882,0.2,0.25,0.7
SPH+CPI,3,0.4566666666666666,2.015328467153285,0.2,0.25,0.7
SPH+CPI,4,0.5033333333333333,2.227152317880795,0.2,0.25,0.7
SPH+CPI,5,0.5466666666666666,2.4707317073170736,0.2,0.25,0.7
SPH+CPI,6,0.58,2.69080459770115,0.2,0.25,0.7
SPH+CPI,7,0.5933333333333334,2.7943820224719103,0.2,0.25,0.7
SPH+CPI,8,0.6166666666666667,3.0027027027027025,0.2,0.25,0.7
SPH+CPI,9,0.6333333333333333,3.168421052631579,0.2,0.25,0.7
SPH+CPI,10,0.6466666666666666,3.3154639175257734,0.2,0.25,0.7
SPH+CPI,1,0.23,1.0,0.2,0.25,0.75
SPH+CPI,2,0.36,1.6611111111111114,0.2,0.25,0.75
SPH+CPI,3,0.45,1.9888888888888887,0.2,0.25,0.75
SPH+CPI,4,0.5,2.22,0.2,0.25,0.75
SPH+CPI,5,0.5533333333333333,2.5168674698795184,0.2,0.25,0.75
SPH+CPI,6,0.58,2.69080459770115,0.2,0.25,0.75
SPH+CPI,7,0.5966666666666667,2.8195530726256988,0.2,0.25,0.75
SPH+CPI,8,0.6166666666666667,2.997297297297297,0.2,0.25,0.75
SPH+CPI,9,0.6333333333333333,3.1631578947368424,0.2,0.25,0.75
SPH+CPI,10,0.6466666666666666,3.310309278350516,0.2,0.25,0.75
SPH+CPI,1,0.23,1.0,0.2,0.25,0.8
SPH+CPI,2,0.36,1.6611111111111114,0.2,0.25,0.8
SPH+CPI,3,0.45,1.9888888888888887,0.2,0.25,0.8
SPH+CPI,4,0.5,2.22,0.2,0.25,0.8
SPH+CPI,5,0.5533333333333333,2.5168674698795184,0.2,0.25,0.8
SPH+CPI,6,0.58,2.69080459770115,0.2,0.25,0.8
SPH+CPI,7,0.5966666666666667,2.8195530726256988,0.2,0.25,0.8
SPH+CPI,8,0.6166666666666667,2.997297297297297,0.2,0.25,0.8
SPH+CPI,9,0.6333333333333333,3.1631578947368424,0.2,0.25,0.8
SPH+CPI,10,0.6466666666666666,3.310309278350516,0.2,0.25,0.8
SPH+CPI,1,0.2166666666666666,1.0,0.2,0.25,0.85
SPH+CPI,2,0.36,1.6981481481481482,0.2,0.25,0.85
SPH+CPI,3,0.45,2.0185185185185186,0.2,0.25,0.85
SPH+CPI,4,0.5,2.246666666666667,0.2,0.25,0.85
SPH+CPI,5,0.5533333333333333,2.5409638554216865,0.2,0.25,0.85
SPH+CPI,6,0.5766666666666667,2.693063583815029,0.2,0.25,0.85
SPH+CPI,7,0.59,2.797175141242938,0.2,0.25,0.85
SPH+CPI,8,0.6066666666666667,2.9483516483516485,0.2,0.25,0.85
SPH+CPI,9,0.6166666666666667,3.0513513513513515,0.2,0.25,0.85
SPH+CPI,10,0.6333333333333333,3.242105263157895,0.2,0.25,0.85
SPH+CPI,1,0.22,1.0,0.2,0.25,0.9
SPH+CPI,2,0.34,1.6529411764705886,0.2,0.25,0.9
SPH+CPI,3,0.4366666666666666,2.0175572519083973,0.2,0.25,0.9
SPH+CPI,4,0.51,2.345751633986928,0.2,0.25,0.9
SPH+CPI,5,0.5633333333333334,2.625443786982249,0.2,0.25,0.9
SPH+CPI,6,0.5933333333333334,2.8112359550561803,0.2,0.25,0.9
SPH+CPI,7,0.6033333333333334,2.8856353591160224,0.2,0.25,0.9
SPH+CPI,8,0.62,3.031182795698925,0.2,0.25,0.9
SPH+CPI,9,0.6266666666666667,3.0978723404255324,0.2,0.25,0.9
SPH+CPI,10,0.6433333333333333,3.284455958549223,0.2,0.25,0.9
SPH+CPI,1,0.23,1.0,0.2,0.3,0.7
SPH+CPI,2,0.3533333333333333,1.5490566037735851,0.2,0.3,0.7
SPH+CPI,3,0.4566666666666666,1.9226277372262768,0.2,0.3,0.7
SPH+CPI,4,0.5066666666666667,2.147368421052632,0.2,0.3,0.7
SPH+CPI,5,0.5433333333333333,2.3533742331288345,0.2,0.3,0.7
SPH+CPI,6,0.58,2.5965517241379312,0.2,0.3,0.7
SPH+CPI,7,0.5933333333333334,2.7,0.2,0.3,0.7
SPH+CPI,8,0.6166666666666667,2.908108108108108,0.2,0.3,0.7
SPH+CPI,9,0.6333333333333333,3.073684210526316,0.2,0.3,0.7
SPH+CPI,10,0.6466666666666666,3.220618556701031,0.2,0.3,0.7
SPH+CPI,1,0.23,1.0,0.2,0.3,0.75
SPH+CPI,2,0.3566666666666667,1.6551401869158882,0.2,0.3,0.75
SPH+CPI,3,0.45,1.9962962962962965,0.2,0.3,0.75
SPH+CPI,4,0.5033333333333333,2.240397350993377,0.2,0.3,0.75
SPH+CPI,5,0.55,2.5000000000000004,0.2,0.3,0.75
SPH+CPI,6,0.58,2.696551724137932,0.2,0.3,0.75
SPH+CPI,7,0.5966666666666667,2.8251396648044693,0.2,0.3,0.75
SPH+CPI,8,0.6166666666666667,3.0027027027027025,0.2,0.3,0.75
SPH+CPI,9,0.6333333333333333,3.168421052631579,0.2,0.3,0.75
SPH+CPI,10,0.6466666666666666,3.3154639175257734,0.2,0.3,0.75
SPH+CPI,1,0.23,1.0,0.2,0.3,0.8
SPH+CPI,2,0.3566666666666667,1.6551401869158882,0.2,0.3,0.8
SPH+CPI,3,0.45,1.9962962962962965,0.2,0.3,0.8
SPH+CPI,4,0.5033333333333333,2.240397350993377,0.2,0.3,0.8
SPH+CPI,5,0.55,2.5000000000000004,0.2,0.3,0.8
SPH+CPI,6,0.58,2.696551724137932,0.2,0.3,0.8
SPH+CPI,7,0.5966666666666667,2.8251396648044693,0.2,0.3,0.8
SPH+CPI,8,0.6166666666666667,3.0027027027027025,0.2,0.3,0.8
SPH+CPI,9,0.6333333333333333,3.168421052631579,0.2,0.3,0.8
SPH+CPI,10,0.6466666666666666,3.3154639175257734,0.2,0.3,0.8
SPH+CPI,1,0.2166666666666666,1.0,0.2,0.3,0.85
SPH+CPI,2,0.3566666666666667,1.6925233644859816,0.2,0.3,0.85
SPH+CPI,3,0.45,2.025925925925926,0.2,0.3,0.85
SPH+CPI,4,0.5033333333333333,2.266887417218544,0.2,0.3,0.85
SPH+CPI,5,0.55,2.5242424242424244,0.2,0.3,0.85
SPH+CPI,6,0.5766666666666667,2.6988439306358383,0.2,0.3,0.85
SPH+CPI,7,0.59,2.8028248587570626,0.2,0.3,0.85
SPH+CPI,8,0.6066666666666667,2.953846153846154,0.2,0.3,0.85
SPH+CPI,9,0.6166666666666667,3.0567567567567573,0.2,0.3,0.85
SPH+CPI,10,0.6333333333333333,3.247368421052632,0.2,0.3,0.85
SPH+CPI,1,0.22,1.0,0.2,0.3,0.9
SPH+CPI,2,0.34,1.6529411764705886,0.2,0.3,0.9
SPH+CPI,3,0.4366666666666666,2.0175572519083973,0.2,0.3,0.9
SPH+CPI,4,0.51,2.345751633986928,0.2,0.3,0.9
SPH+CPI,5,0.56,2.6095238095238096,0.2,0.3,0.9
SPH+CPI,6,0.5933333333333334,2.81685393258427,0.2,0.3,0.9
SPH+CPI,7,0.6033333333333334,2.891160220994476,0.2,0.3,0.9
SPH+CPI,8,0.62,3.0365591397849463,0.2,0.3,0.9
SPH+CPI,9,0.6266666666666667,3.1031914893617025,0.2,0.3,0.9
SPH+CPI,10,0.6433333333333333,3.289637305699482,0.2,0.3,0.9
SPH+CPI,1,0.2233333333333333,1.0,0.2,0.35,0.7
SPH+CPI,2,0.36,1.5796296296296295,0.2,0.35,0.7
SPH+CPI,3,0.4533333333333333,1.9132352941176471,0.2,0.35,0.7
SPH+CPI,4,0.5066666666666667,2.153947368421053,0.2,0.35,0.7
SPH+CPI,5,0.5433333333333333,2.3595092024539883,0.2,0.35,0.7
SPH+CPI,6,0.5766666666666667,2.5815028901734105,0.2,0.35,0.7
SPH+CPI,7,0.5966666666666667,2.7363128491620112,0.2,0.35,0.7
SPH+CPI,8,0.6166666666666667,2.913513513513513,0.2,0.35,0.7
SPH+CPI,9,0.6333333333333333,3.0789473684210527,0.2,0.35,0.7
SPH+CPI,10,0.6466666666666666,3.225773195876289,0.2,0.35,0.7
SPH+CPI,1,0.2233333333333333,1.0,0.2,0.35,0.75
SPH+CPI,2,0.36,1.5796296296296295,0.2,0.35,0.75
SPH+CPI,3,0.45,1.903703703703704,0.2,0.35,0.75
SPH+CPI,4,0.5066666666666667,2.1605263157894736,0.2,0.35,0.75
SPH+CPI,5,0.5433333333333333,2.365644171779141,0.2,0.35,0.75
SPH+CPI,6,0.5733333333333334,2.5662790697674422,0.2,0.35,0.75
SPH+CPI,7,0.5966666666666667,2.747486033519553,0.2,0.35,0.75
SPH+CPI,8,0.6166666666666667,2.9243243243243247,0.2,0.35,0.75
SPH+CPI,9,0.6333333333333333,3.0894736842105264,0.2,0.35,0.75
SPH+CPI,10,0.6466666666666666,3.236082474226804,0.2,0.35,0.75
SPH+CPI,1,0.2233333333333333,1.0,0.2,0.35,0.8
SPH+CPI,2,0.36,1.5796296296296295,0.2,0.35,0.8
SPH+CPI,3,0.45,1.903703703703704,0.2,0.35,0.8
SPH+CPI,4,0.5066666666666667,2.1605263157894736,0.2,0.35,0.8
SPH+CPI,5,0.5433333333333333,2.365644171779141,0.2,0.35,0.8
SPH+CPI,6,0.5733333333333334,2.5662790697674422,0.2,0.35,0.8
SPH+CPI,7,0.5966666666666667,2.747486033519553,0.2,0.35,0.8
SPH+CPI,8,0.6166666666666667,2.9243243243243247,0.2,0.35,0.8
SPH+CPI,9,0.6333333333333333,3.0894736842105264,0.2,0.35,0.8
SPH+CPI,10,0.6466666666666666,3.236082474226804,0.2,0.35,0.8
SPH+CPI,1,0.21,1.0,0.2,0.35,0.85
SPH+CPI,2,0.36,1.716666666666667,0.2,0.35,0.85
SPH+CPI,3,0.45,2.0333333333333337,0.2,0.35,0.85
SPH+CPI,4,0.5066666666666667,2.2868421052631582,0.2,0.35,0.85
SPH+CPI,5,0.5433333333333333,2.4901840490797547,0.2,0.35,0.85
SPH+CPI,6,0.57,2.668421052631579,0.2,0.35,0.85
SPH+CPI,7,0.59,2.82542372881356,0.2,0.35,0.85
SPH+CPI,8,0.6066666666666667,2.9758241758241764,0.2,0.35,0.85
SPH+CPI,9,0.6166666666666667,3.0783783783783787,0.2,0.35,0.85
SPH+CPI,10,0.6333333333333333,3.268421052631579,0.2,0.35,0.85
SPH+CPI,1,0.2133333333333333,1.0,0.2,0.35,0.9
SPH+CPI,2,0.3433333333333333,1.5786407766990294,0.2,0.35,0.9
SPH+CPI,3,0.4433333333333333,1.9443609022556392,0.2,0.35,0.9
